"location","date","hour","minute","level","time"
1612404,20110625,13,48,0.18,24.575
1612404,20110625,13,54,0.16,24.5791666666667
1612404,20110625,14,0,0.14,24.5833333333333
1612404,20110625,14,6,0.13,24.5875
1612404,20110625,14,12,0.11,24.5916666666667
1612404,20110625,14,18,0.1,24.5958333333333
1612404,20110625,14,24,0.09,24.6
1612404,20110625,14,30,0.08,24.6041666666667
1612404,20110625,14,36,0.06,24.6083333333333
1612404,20110625,14,42,0.05,24.6125
1612404,20110625,14,48,0.05,24.6166666666667
1612404,20110625,14,54,0.04,24.6208333333333
1612404,20110625,15,0,0.03,24.625
1612404,20110625,15,6,0.03,24.6291666666667
1612404,20110625,15,12,0.02,24.6333333333333
1612404,20110625,15,18,0.02,24.6375
1612404,20110625,15,24,0.02,24.6416666666667
1612404,20110625,15,30,0.02,24.6458333333333
1612404,20110625,15,36,0.03,24.65
1612404,20110625,15,42,0.03,24.6541666666667
1612404,20110625,15,48,0.03,24.6583333333333
1612404,20110625,15,54,0.04,24.6625
1612404,20110625,16,0,0.05,24.6666666666667
1612404,20110625,16,6,0.06,24.6708333333333
1612404,20110625,16,12,0.07,24.675
1612404,20110625,16,18,0.08,24.6791666666667
1612404,20110625,16,24,0.1,24.6833333333333
1612404,20110625,16,30,0.11,24.6875
1612404,20110625,16,36,0.13,24.6916666666667
1612404,20110625,16,42,0.15,24.6958333333333
1612404,20110625,16,48,0.16,24.7
1612404,20110625,16,54,0.19,24.7041666666667
1612404,20110625,17,0,0.21,24.7083333333333
1612404,20110625,17,6,0.23,24.7125
1612404,20110625,17,12,0.25,24.7166666666667
1612404,20110625,17,18,0.28,24.7208333333333
1612404,20110625,17,24,0.3,24.725
1612404,20110625,17,30,0.33,24.7291666666667
1612404,20110625,17,36,0.35,24.7333333333333
1612404,20110625,17,42,0.38,24.7375
1612404,20110625,17,48,0.41,24.7416666666667
1612404,20110625,17,54,0.44,24.7458333333333
1612404,20110625,18,0,0.47,24.75
1612404,20110625,18,6,0.5,24.7541666666667
1612404,20110625,18,12,0.53,24.7583333333333
1612404,20110625,18,18,0.57,24.7625
1612404,20110625,18,24,0.6,24.7666666666667
1612404,20110625,18,30,0.63,24.7708333333333
1612404,20110625,18,36,0.67,24.775
1612404,20110625,18,42,0.7,24.7791666666667
1612404,20110625,18,48,0.73,24.7833333333333
1612404,20110625,18,54,0.77,24.7875
1612404,20110625,19,0,0.8,24.7916666666667
1612404,20110625,19,6,0.84,24.7958333333333
1612404,20110625,19,12,0.87,24.8
1612404,20110625,19,18,0.91,24.8041666666667
1612404,20110625,19,24,0.94,24.8083333333333
1612404,20110625,19,30,0.97,24.8125
1612404,20110625,19,36,1.01,24.8166666666667
1612404,20110625,19,42,1.04,24.8208333333333
1612404,20110625,19,48,1.08,24.825
1612404,20110625,19,54,1.11,24.8291666666667
1612404,20110625,20,0,1.14,24.8333333333333
1612404,20110625,20,6,1.17,24.8375
1612404,20110625,20,12,1.2,24.8416666666667
1612404,20110625,20,18,1.23,24.8458333333333
1612404,20110625,20,24,1.26,24.85
1612404,20110625,20,30,1.29,24.8541666666667
1612404,20110625,20,36,1.32,24.8583333333333
1612404,20110625,20,42,1.35,24.8625
1612404,20110625,20,48,1.38,24.8666666666667
1612404,20110625,20,54,1.4,24.8708333333333
1612404,20110625,21,0,1.43,24.875
1612404,20110625,21,6,1.45,24.8791666666667
1612404,20110625,21,12,1.48,24.8833333333333
1612404,20110625,21,18,1.5,24.8875
1612404,20110625,21,24,1.53,24.8916666666667
1612404,20110625,21,30,1.55,24.8958333333333
1612404,20110625,21,36,1.57,24.9
1612404,20110625,21,42,1.59,24.9041666666667
1612404,20110625,21,48,1.61,24.9083333333333
1612404,20110625,21,54,1.63,24.9125
1612404,20110625,22,0,1.65,24.9166666666667
1612404,20110625,22,6,1.66,24.9208333333333
1612404,20110625,22,12,1.68,24.925
1612404,20110625,22,18,1.69,24.9291666666667
1612404,20110625,22,24,1.7,24.9333333333333
1612404,20110625,22,30,1.72,24.9375
1612404,20110625,22,36,1.73,24.9416666666667
1612404,20110625,22,42,1.74,24.9458333333333
1612404,20110625,22,48,1.74,24.95
1612404,20110625,22,54,1.75,24.9541666666667
1612404,20110625,23,0,1.76,24.9583333333333
1612404,20110625,23,6,1.76,24.9625
1612404,20110625,23,12,1.76,24.9666666666667
1612404,20110625,23,18,1.76,24.9708333333333
1612404,20110625,23,24,1.76,24.975
1612404,20110625,23,30,1.76,24.9791666666667
1612404,20110625,23,36,1.75,24.9833333333333
1612404,20110625,23,42,1.75,24.9875
1612404,20110625,23,48,1.74,24.9916666666667
1612404,20110625,23,54,1.73,24.9958333333333
1612404,20110626,0,0,1.72,25
1612404,20110626,0,6,1.71,25.0041666666667
1612404,20110626,0,12,1.7,25.0083333333333
1612404,20110626,0,18,1.69,25.0125
1612404,20110626,0,24,1.67,25.0166666666667
1612404,20110626,0,30,1.66,25.0208333333333
1612404,20110626,0,36,1.64,25.025
1612404,20110626,0,42,1.62,25.0291666666667
1612404,20110626,0,48,1.6,25.0333333333333
1612404,20110626,0,54,1.58,25.0375
1612404,20110626,1,0,1.56,25.0416666666667
1612404,20110626,1,6,1.55,25.0458333333333
1612404,20110626,1,12,1.52,25.05
1612404,20110626,1,18,1.5,25.0541666666667
1612404,20110626,1,24,1.48,25.0583333333333
1612404,20110626,1,30,1.45,25.0625
1612404,20110626,1,36,1.43,25.0666666666667
1612404,20110626,1,42,1.4,25.0708333333333
1612404,20110626,1,48,1.38,25.075
1612404,20110626,1,54,1.35,25.0791666666667
1612404,20110626,2,0,1.33,25.0833333333333
1612404,20110626,2,6,1.3,25.0875
1612404,20110626,2,12,1.27,25.0916666666667
1612404,20110626,2,18,1.25,25.0958333333333
1612404,20110626,2,24,1.22,25.1
1612404,20110626,2,30,1.19,25.1041666666667
1612404,20110626,2,36,1.16,25.1083333333333
1612404,20110626,2,42,1.14,25.1125
1612404,20110626,2,48,1.11,25.1166666666667
1612404,20110626,2,54,1.09,25.1208333333333
1612404,20110626,3,0,1.06,25.125
1612404,20110626,3,6,1.03,25.1291666666667
1612404,20110626,3,12,1.01,25.1333333333333
1612404,20110626,3,18,0.98,25.1375
1612404,20110626,3,24,0.96,25.1416666666667
1612404,20110626,3,30,0.94,25.1458333333333
1612404,20110626,3,36,0.92,25.15
1612404,20110626,3,42,0.89,25.1541666666667
1612404,20110626,3,48,0.87,25.1583333333333
1612404,20110626,3,54,0.85,25.1625
1612404,20110626,4,0,0.83,25.1666666666667
1612404,20110626,4,6,0.82,25.1708333333333
1612404,20110626,4,12,0.8,25.175
1612404,20110626,4,18,0.78,25.1791666666667
1612404,20110626,4,24,0.77,25.1833333333333
1612404,20110626,4,30,0.75,25.1875
1612404,20110626,4,36,0.74,25.1916666666667
1612404,20110626,4,42,0.73,25.1958333333333
1612404,20110626,4,48,0.72,25.2
1612404,20110626,4,54,0.71,25.2041666666667
1612404,20110626,5,0,0.7,25.2083333333333
1612404,20110626,5,6,0.69,25.2125
1612404,20110626,5,12,0.69,25.2166666666667
1612404,20110626,5,18,0.68,25.2208333333333
1612404,20110626,5,24,0.67,25.225
1612404,20110626,5,30,0.67,25.2291666666667
1612404,20110626,5,36,0.66,25.2333333333333
1612404,20110626,5,42,0.66,25.2375
1612404,20110626,5,48,0.66,25.2416666666667
1612404,20110626,5,54,0.65,25.2458333333333
1612404,20110626,6,0,0.65,25.25
1612404,20110626,6,6,0.65,25.2541666666667
1612404,20110626,6,12,0.65,25.2583333333333
1612404,20110626,6,18,0.65,25.2625
1612404,20110626,6,24,0.65,25.2666666666667
1612404,20110626,6,30,0.65,25.2708333333333
1612404,20110626,6,36,0.65,25.275
1612404,20110626,6,42,0.66,25.2791666666667
1612404,20110626,6,48,0.66,25.2833333333333
1612404,20110626,6,54,0.66,25.2875
1612404,20110626,7,0,0.67,25.2916666666667
1612404,20110626,7,6,0.67,25.2958333333333
1612404,20110626,7,12,0.67,25.3
1612404,20110626,7,18,0.68,25.3041666666667
1612404,20110626,7,24,0.68,25.3083333333333
1612404,20110626,7,30,0.69,25.3125
1612404,20110626,7,36,0.69,25.3166666666667
1612404,20110626,7,42,0.7,25.3208333333333
1612404,20110626,7,48,0.7,25.325
1612404,20110626,7,54,0.71,25.3291666666667
1612404,20110626,8,0,0.71,25.3333333333333
1612404,20110626,8,6,0.72,25.3375
1612404,20110626,8,12,0.72,25.3416666666667
1612404,20110626,8,18,0.73,25.3458333333333
1612404,20110626,8,24,0.73,25.35
1612404,20110626,8,30,0.73,25.3541666666667
1612404,20110626,8,36,0.73,25.3583333333333
1612404,20110626,8,42,0.74,25.3625
1612404,20110626,8,48,0.74,25.3666666666667
1612404,20110626,8,54,0.74,25.3708333333333
1612404,20110626,9,0,0.74,25.375
1612404,20110626,9,6,0.75,25.3791666666667
1612404,20110626,9,12,0.75,25.3833333333333
1612404,20110626,9,18,0.75,25.3875
1612404,20110626,9,24,0.75,25.3916666666667
1612404,20110626,9,30,0.75,25.3958333333333
1612404,20110626,9,36,0.75,25.4
1612404,20110626,9,42,0.75,25.4041666666667
1612404,20110626,9,48,0.75,25.4083333333333
1612404,20110626,9,54,0.75,25.4125
1612404,20110626,10,0,0.75,25.4166666666667
1612404,20110626,10,6,0.75,25.4208333333333
1612404,20110626,10,12,0.75,25.425
1612404,20110626,10,18,0.75,25.4291666666667
1612404,20110626,10,24,0.74,25.4333333333333
1612404,20110626,10,30,0.74,25.4375
1612404,20110626,10,36,0.74,25.4416666666667
1612404,20110626,10,42,0.73,25.4458333333333
1612404,20110626,10,48,0.73,25.45
1612404,20110626,10,54,0.72,25.4541666666667
1612404,20110626,11,0,0.72,25.4583333333333
1612404,20110626,11,6,0.71,25.4625
1612404,20110626,11,12,0.7,25.4666666666667
1612404,20110626,11,18,0.69,25.4708333333333
1612404,20110626,11,24,0.68,25.475
1612404,20110626,11,30,0.67,25.4791666666667
1612404,20110626,11,36,0.66,25.4833333333333
1612404,20110626,11,42,0.64,25.4875
1612404,20110626,11,48,0.63,25.4916666666667
1612404,20110626,11,54,0.62,25.4958333333333
1612404,20110626,12,0,0.6,25.5
1612404,20110626,12,6,0.59,25.5041666666667
1612404,20110626,12,12,0.57,25.5083333333333
1612404,20110626,12,18,0.55,25.5125
1612404,20110626,12,24,0.54,25.5166666666667
1612404,20110626,12,30,0.52,25.5208333333333
1612404,20110626,12,36,0.5,25.525
1612404,20110626,12,42,0.48,25.5291666666667
1612404,20110626,12,48,0.47,25.5333333333333
1612404,20110626,12,54,0.45,25.5375
1612404,20110626,13,0,0.43,25.5416666666667
1612404,20110626,13,6,0.41,25.5458333333333
1612404,20110626,13,12,0.39,25.55
1612404,20110626,13,18,0.37,25.5541666666667
1612404,20110626,13,24,0.35,25.5583333333333
1612404,20110626,13,30,0.33,25.5625
1612404,20110626,13,36,0.31,25.5666666666667
1612404,20110626,13,42,0.29,25.5708333333333
1612404,20110626,13,48,0.27,25.575
1612404,20110626,13,54,0.25,25.5791666666667
1612404,20110626,14,0,0.23,25.5833333333333
1612404,20110626,14,6,0.21,25.5875
1612404,20110626,14,12,0.2,25.5916666666667
1612404,20110626,14,18,0.18,25.5958333333333
1612404,20110626,14,24,0.16,25.6
1612404,20110626,14,30,0.14,25.6041666666667
1612404,20110626,14,36,0.13,25.6083333333333
1612404,20110626,14,42,0.11,25.6125
1612404,20110626,14,48,0.1,25.6166666666667
1612404,20110626,14,54,0.08,25.6208333333333
1612404,20110626,15,0,0.07,25.625
1612404,20110626,15,6,0.06,25.6291666666667
1612404,20110626,15,12,0.04,25.6333333333333
1612404,20110626,15,18,0.03,25.6375
1612404,20110626,15,24,0.02,25.6416666666667
1612404,20110626,15,30,0.01,25.6458333333333
1612404,20110626,15,36,0.01,25.65
1612404,20110626,15,42,0,25.6541666666667
1612404,20110626,15,48,0,25.6583333333333
1612404,20110626,15,54,-0.01,25.6625
1612404,20110626,16,0,-0.01,25.6666666666667
1612404,20110626,16,6,-0.01,25.6708333333333
1612404,20110626,16,12,-0.01,25.675
1612404,20110626,16,18,0,25.6791666666667
1612404,20110626,16,24,0,25.6833333333333
1612404,20110626,16,30,0.01,25.6875
1612404,20110626,16,36,0.02,25.6916666666667
1612404,20110626,16,42,0.03,25.6958333333333
1612404,20110626,16,48,0.04,25.7
1612404,20110626,16,54,0.05,25.7041666666667
1612404,20110626,17,0,0.07,25.7083333333333
1612404,20110626,17,6,0.08,25.7125
1612404,20110626,17,12,0.1,25.7166666666667
1612404,20110626,17,18,0.12,25.7208333333333
1612404,20110626,17,24,0.14,25.725
1612404,20110626,17,30,0.16,25.7291666666667
1612404,20110626,17,36,0.18,25.7333333333333
1612404,20110626,17,42,0.21,25.7375
1612404,20110626,17,48,0.23,25.7416666666667
1612404,20110626,17,54,0.26,25.7458333333333
1612404,20110626,18,0,0.29,25.75
1612404,20110626,18,6,0.31,25.7541666666667
1612404,20110626,18,12,0.34,25.7583333333333
1612404,20110626,18,18,0.37,25.7625
1612404,20110626,18,24,0.41,25.7666666666667
1612404,20110626,18,30,0.44,25.7708333333333
1612404,20110626,18,36,0.47,25.775
1612404,20110626,18,42,0.51,25.7791666666667
1612404,20110626,18,48,0.54,25.7833333333333
1612404,20110626,18,54,0.57,25.7875
1612404,20110626,19,0,0.61,25.7916666666667
1612404,20110626,19,6,0.65,25.7958333333333
1612404,20110626,19,12,0.68,25.8
1612404,20110626,19,18,0.72,25.8041666666667
1612404,20110626,19,24,0.76,25.8083333333333
1612404,20110626,19,30,0.8,25.8125
1612404,20110626,19,36,0.84,25.8166666666667
1612404,20110626,19,42,0.88,25.8208333333333
1612404,20110626,19,48,0.91,25.825
1612404,20110626,19,54,0.95,25.8291666666667
1612404,20110626,20,0,0.99,25.8333333333333
1612404,20110626,20,6,1.03,25.8375
1612404,20110626,20,12,1.07,25.8416666666667
1612404,20110626,20,18,1.11,25.8458333333333
1612404,20110626,20,24,1.15,25.85
1612404,20110626,20,30,1.18,25.8541666666667
1612404,20110626,20,36,1.22,25.8583333333333
1612404,20110626,20,42,1.26,25.8625
1612404,20110626,20,48,1.29,25.8666666666667
1612404,20110626,20,54,1.33,25.8708333333333
1612404,20110626,21,0,1.36,25.875
1612404,20110626,21,6,1.4,25.8791666666667
1612404,20110626,21,12,1.43,25.8833333333333
1612404,20110626,21,18,1.47,25.8875
1612404,20110626,21,24,1.5,25.8916666666667
1612404,20110626,21,30,1.53,25.8958333333333
1612404,20110626,21,36,1.56,25.9
1612404,20110626,21,42,1.59,25.9041666666667
1612404,20110626,21,48,1.62,25.9083333333333
1612404,20110626,21,54,1.65,25.9125
1612404,20110626,22,0,1.68,25.9166666666667
1612404,20110626,22,6,1.7,25.9208333333333
1612404,20110626,22,12,1.73,25.925
1612404,20110626,22,18,1.75,25.9291666666667
1612404,20110626,22,24,1.77,25.9333333333333
1612404,20110626,22,30,1.79,25.9375
1612404,20110626,22,36,1.81,25.9416666666667
1612404,20110626,22,42,1.83,25.9458333333333
1612404,20110626,22,48,1.85,25.95
1612404,20110626,22,54,1.87,25.9541666666667
1612404,20110626,23,0,1.88,25.9583333333333
1612404,20110626,23,6,1.9,25.9625
1612404,20110626,23,12,1.91,25.9666666666667
1612404,20110626,23,18,1.92,25.9708333333333
1612404,20110626,23,24,1.93,25.975
1612404,20110626,23,30,1.94,25.9791666666667
1612404,20110626,23,36,1.94,25.9833333333333
1612404,20110626,23,42,1.95,25.9875
1612404,20110626,23,48,1.95,25.9916666666667
1612404,20110626,23,54,1.95,25.9958333333333
1612404,20110627,0,0,1.95,26
1612404,20110627,0,6,1.94,26.0041666666667
1612404,20110627,0,12,1.94,26.0083333333333
1612404,20110627,0,18,1.93,26.0125
1612404,20110627,0,24,1.92,26.0166666666667
1612404,20110627,0,30,1.92,26.0208333333333
1612404,20110627,0,36,1.9,26.025
1612404,20110627,0,42,1.89,26.0291666666667
1612404,20110627,0,48,1.88,26.0333333333333
1612404,20110627,0,54,1.86,26.0375
1612404,20110627,1,0,1.84,26.0416666666667
1612404,20110627,1,6,1.82,26.0458333333333
1612404,20110627,1,12,1.81,26.05
1612404,20110627,1,18,1.78,26.0541666666667
1612404,20110627,1,24,1.77,26.0583333333333
1612404,20110627,1,30,1.74,26.0625
1612404,20110627,1,36,1.72,26.0666666666667
1612404,20110627,1,42,1.69,26.0708333333333
1612404,20110627,1,48,1.67,26.075
1612404,20110627,1,54,1.64,26.0791666666667
1612404,20110627,2,0,1.61,26.0833333333333
1612404,20110627,2,6,1.58,26.0875
1612404,20110627,2,12,1.56,26.0916666666667
1612404,20110627,2,18,1.53,26.0958333333333
1612404,20110627,2,24,1.49,26.1
1612404,20110627,2,30,1.46,26.1041666666667
1612404,20110627,2,36,1.43,26.1083333333333
1612404,20110627,2,42,1.4,26.1125
1612404,20110627,2,48,1.36,26.1166666666667
1612404,20110627,2,54,1.33,26.1208333333333
1612404,20110627,3,0,1.3,26.125
1612404,20110627,3,6,1.27,26.1291666666667
1612404,20110627,3,12,1.23,26.1333333333333
1612404,20110627,3,18,1.2,26.1375
1612404,20110627,3,24,1.16,26.1416666666667
1612404,20110627,3,30,1.13,26.1458333333333
1612404,20110627,3,36,1.1,26.15
1612404,20110627,3,42,1.06,26.1541666666667
1612404,20110627,3,48,1.03,26.1583333333333
1612404,20110627,3,54,1,26.1625
1612404,20110627,4,0,0.97,26.1666666666667
1612404,20110627,4,6,0.94,26.1708333333333
1612404,20110627,4,12,0.91,26.175
1612404,20110627,4,18,0.88,26.1791666666667
1612404,20110627,4,24,0.85,26.1833333333333
1612404,20110627,4,30,0.82,26.1875
1612404,20110627,4,36,0.8,26.1916666666667
1612404,20110627,4,42,0.77,26.1958333333333
1612404,20110627,4,48,0.75,26.2
1612404,20110627,4,54,0.73,26.2041666666667
1612404,20110627,5,0,0.71,26.2083333333333
1612404,20110627,5,6,0.69,26.2125
1612404,20110627,5,12,0.67,26.2166666666667
1612404,20110627,5,18,0.65,26.2208333333333
1612404,20110627,5,24,0.63,26.225
1612404,20110627,5,30,0.62,26.2291666666667
1612404,20110627,5,36,0.6,26.2333333333333
1612404,20110627,5,42,0.59,26.2375
1612404,20110627,5,48,0.58,26.2416666666667
1612404,20110627,5,54,0.57,26.2458333333333
1612404,20110627,6,0,0.56,26.25
1612404,20110627,6,6,0.55,26.2541666666667
1612404,20110627,6,12,0.54,26.2583333333333
1612404,20110627,6,18,0.53,26.2625
1612404,20110627,6,24,0.53,26.2666666666667
1612404,20110627,6,30,0.52,26.2708333333333
1612404,20110627,6,36,0.52,26.275
1612404,20110627,6,42,0.52,26.2791666666667
1612404,20110627,6,48,0.51,26.2833333333333
1612404,20110627,6,54,0.51,26.2875
1612404,20110627,7,0,0.51,26.2916666666667
1612404,20110627,7,6,0.51,26.2958333333333
1612404,20110627,7,12,0.51,26.3
1612404,20110627,7,18,0.51,26.3041666666667
1612404,20110627,7,24,0.51,26.3083333333333
1612404,20110627,7,30,0.51,26.3125
1612404,20110627,7,36,0.52,26.3166666666667
1612404,20110627,7,42,0.52,26.3208333333333
1612404,20110627,7,48,0.52,26.325
1612404,20110627,7,54,0.52,26.3291666666667
1612404,20110627,8,0,0.53,26.3333333333333
1612404,20110627,8,6,0.53,26.3375
1612404,20110627,8,12,0.54,26.3416666666667
1612404,20110627,8,18,0.55,26.3458333333333
1612404,20110627,8,24,0.55,26.35
1612404,20110627,8,30,0.56,26.3541666666667
1612404,20110627,8,36,0.57,26.3583333333333
1612404,20110627,8,42,0.57,26.3625
1612404,20110627,8,48,0.58,26.3666666666667
1612404,20110627,8,54,0.59,26.3708333333333
1612404,20110627,9,0,0.59,26.375
1612404,20110627,9,6,0.6,26.3791666666667
1612404,20110627,9,12,0.61,26.3833333333333
1612404,20110627,9,18,0.61,26.3875
1612404,20110627,9,24,0.62,26.3916666666667
1612404,20110627,9,30,0.63,26.3958333333333
1612404,20110627,9,36,0.63,26.4
1612404,20110627,9,42,0.64,26.4041666666667
1612404,20110627,9,48,0.64,26.4083333333333
1612404,20110627,9,54,0.65,26.4125
1612404,20110627,10,0,0.65,26.4166666666667
1612404,20110627,10,6,0.66,26.4208333333333
1612404,20110627,10,12,0.66,26.425
1612404,20110627,10,18,0.67,26.4291666666667
1612404,20110627,10,24,0.67,26.4333333333333
1612404,20110627,10,30,0.67,26.4375
1612404,20110627,10,36,0.67,26.4416666666667
1612404,20110627,10,42,0.68,26.4458333333333
1612404,20110627,10,48,0.68,26.45
1612404,20110627,10,54,0.68,26.4541666666667
1612404,20110627,11,0,0.68,26.4583333333333
1612404,20110627,11,6,0.68,26.4625
1612404,20110627,11,12,0.68,26.4666666666667
1612404,20110627,11,18,0.67,26.4708333333333
1612404,20110627,11,24,0.67,26.475
1612404,20110627,11,30,0.67,26.4791666666667
1612404,20110627,11,36,0.66,26.4833333333333
1612404,20110627,11,42,0.66,26.4875
1612404,20110627,11,48,0.65,26.4916666666667
1612404,20110627,11,54,0.65,26.4958333333333
1612404,20110627,12,0,0.64,26.5
1612404,20110627,12,6,0.63,26.5041666666667
1612404,20110627,12,12,0.62,26.5083333333333
1612404,20110627,12,18,0.61,26.5125
1612404,20110627,12,24,0.6,26.5166666666667
1612404,20110627,12,30,0.59,26.5208333333333
1612404,20110627,12,36,0.57,26.525
1612404,20110627,12,42,0.56,26.5291666666667
1612404,20110627,12,48,0.55,26.5333333333333
1612404,20110627,12,54,0.53,26.5375
1612404,20110627,13,0,0.52,26.5416666666667
1612404,20110627,13,6,0.5,26.5458333333333
1612404,20110627,13,12,0.48,26.55
1612404,20110627,13,18,0.47,26.5541666666667
1612404,20110627,13,24,0.45,26.5583333333333
1612404,20110627,13,30,0.43,26.5625
1612404,20110627,13,36,0.41,26.5666666666667
1612404,20110627,13,42,0.39,26.5708333333333
1612404,20110627,13,48,0.37,26.575
1612404,20110627,13,54,0.35,26.5791666666667
1612404,20110627,14,0,0.34,26.5833333333333
1612404,20110627,14,6,0.32,26.5875
1612404,20110627,14,12,0.3,26.5916666666667
1612404,20110627,14,18,0.28,26.5958333333333
1612404,20110627,14,24,0.26,26.6
1612404,20110627,14,30,0.24,26.6041666666667
1612404,20110627,14,36,0.22,26.6083333333333
1612404,20110627,14,42,0.2,26.6125
1612404,20110627,14,48,0.18,26.6166666666667
1612404,20110627,14,54,0.16,26.6208333333333
1612404,20110627,15,0,0.15,26.625
1612404,20110627,15,6,0.13,26.6291666666667
1612404,20110627,15,12,0.11,26.6333333333333
1612404,20110627,15,18,0.1,26.6375
1612404,20110627,15,24,0.08,26.6416666666667
1612404,20110627,15,30,0.07,26.6458333333333
1612404,20110627,15,36,0.05,26.65
1612404,20110627,15,42,0.04,26.6541666666667
1612404,20110627,15,48,0.02,26.6583333333333
1612404,20110627,15,54,0.01,26.6625
1612404,20110627,16,0,0,26.6666666666667
1612404,20110627,16,6,-0.01,26.6708333333333
1612404,20110627,16,12,-0.02,26.675
1612404,20110627,16,18,-0.03,26.6791666666667
1612404,20110627,16,24,-0.03,26.6833333333333
1612404,20110627,16,30,-0.03,26.6875
1612404,20110627,16,36,-0.04,26.6916666666667
1612404,20110627,16,42,-0.04,26.6958333333333
1612404,20110627,16,48,-0.04,26.7
1612404,20110627,16,54,-0.04,26.7041666666667
1612404,20110627,17,0,-0.03,26.7083333333333
1612404,20110627,17,6,-0.02,26.7125
1612404,20110627,17,12,-0.02,26.7166666666667
1612404,20110627,17,18,-0.01,26.7208333333333
1612404,20110627,17,24,0,26.725
1612404,20110627,17,30,0.02,26.7291666666667
1612404,20110627,17,36,0.03,26.7333333333333
1612404,20110627,17,42,0.05,26.7375
1612404,20110627,17,48,0.07,26.7416666666667
1612404,20110627,17,54,0.09,26.7458333333333
1612404,20110627,18,0,0.11,26.75
1612404,20110627,18,6,0.13,26.7541666666667
1612404,20110627,18,12,0.15,26.7583333333333
1612404,20110627,18,18,0.18,26.7625
1612404,20110627,18,24,0.21,26.7666666666667
1612404,20110627,18,30,0.24,26.7708333333333
1612404,20110627,18,36,0.27,26.775
1612404,20110627,18,42,0.3,26.7791666666667
1612404,20110627,18,48,0.33,26.7833333333333
1612404,20110627,18,54,0.36,26.7875
1612404,20110627,19,0,0.39,26.7916666666667
1612404,20110627,19,6,0.43,26.7958333333333
1612404,20110627,19,12,0.46,26.8
1612404,20110627,19,18,0.5,26.8041666666667
1612404,20110627,19,24,0.54,26.8083333333333
1612404,20110627,19,30,0.57,26.8125
1612404,20110627,19,36,0.61,26.8166666666667
1612404,20110627,19,42,0.65,26.8208333333333
1612404,20110627,19,48,0.69,26.825
1612404,20110627,19,54,0.73,26.8291666666667
1612404,20110627,20,0,0.77,26.8333333333333
1612404,20110627,20,6,0.82,26.8375
1612404,20110627,20,12,0.86,26.8416666666667
1612404,20110627,20,18,0.9,26.8458333333333
1612404,20110627,20,24,0.94,26.85
1612404,20110627,20,30,0.99,26.8541666666667
1612404,20110627,20,36,1.03,26.8583333333333
1612404,20110627,20,42,1.08,26.8625
1612404,20110627,20,48,1.12,26.8666666666667
1612404,20110627,20,54,1.16,26.8708333333333
1612404,20110627,21,0,1.2,26.875
1612404,20110627,21,6,1.25,26.8791666666667
1612404,20110627,21,12,1.29,26.8833333333333
1612404,20110627,21,18,1.33,26.8875
1612404,20110627,21,24,1.37,26.8916666666667
1612404,20110627,21,30,1.41,26.8958333333333
1612404,20110627,21,36,1.46,26.9
1612404,20110627,21,42,1.5,26.9041666666667
1612404,20110627,21,48,1.54,26.9083333333333
1612404,20110627,21,54,1.57,26.9125
1612404,20110627,22,0,1.61,26.9166666666667
1612404,20110627,22,6,1.65,26.9208333333333
1612404,20110627,22,12,1.68,26.925
1612404,20110627,22,18,1.72,26.9291666666667
1612404,20110627,22,24,1.75,26.9333333333333
1612404,20110627,22,30,1.78,26.9375
1612404,20110627,22,36,1.81,26.9416666666667
1612404,20110627,22,42,1.84,26.9458333333333
1612404,20110627,22,48,1.87,26.95
1612404,20110627,22,54,1.89,26.9541666666667
1612404,20110627,23,0,1.92,26.9583333333333
1612404,20110627,23,6,1.94,26.9625
1612404,20110627,23,12,1.97,26.9666666666667
1612404,20110627,23,18,1.99,26.9708333333333
1612404,20110627,23,24,2,26.975
1612404,20110627,23,30,2.02,26.9791666666667
1612404,20110627,23,36,2.04,26.9833333333333
1612404,20110627,23,42,2.05,26.9875
1612404,20110627,23,48,2.07,26.9916666666667
1612404,20110627,23,54,2.08,26.9958333333333
1612404,20110628,0,0,2.09,27
1612404,20110628,0,6,2.1,27.0041666666667
1612404,20110628,0,12,2.1,27.0083333333333
1612404,20110628,0,18,2.11,27.0125
1612404,20110628,0,24,2.11,27.0166666666667
1612404,20110628,0,30,2.11,27.0208333333333
1612404,20110628,0,36,2.11,27.025
1612404,20110628,0,42,2.1,27.0291666666667
1612404,20110628,0,48,2.1,27.0333333333333
1612404,20110628,0,54,2.09,27.0375
1612404,20110628,1,0,2.08,27.0416666666667
1612404,20110628,1,6,2.07,27.0458333333333
1612404,20110628,1,12,2.06,27.05
1612404,20110628,1,18,2.04,27.0541666666667
1612404,20110628,1,24,2.03,27.0583333333333
1612404,20110628,1,30,2.01,27.0625
1612404,20110628,1,36,1.99,27.0666666666667
1612404,20110628,1,42,1.97,27.0708333333333
1612404,20110628,1,48,1.95,27.075
1612404,20110628,1,54,1.92,27.0791666666667
1612404,20110628,2,0,1.9,27.0833333333333
1612404,20110628,2,6,1.87,27.0875
1612404,20110628,2,12,1.84,27.0916666666667
1612404,20110628,2,18,1.81,27.0958333333333
1612404,20110628,2,24,1.78,27.1
1612404,20110628,2,30,1.76,27.1041666666667
1612404,20110628,2,36,1.72,27.1083333333333
1612404,20110628,2,42,1.69,27.1125
1612404,20110628,2,48,1.65,27.1166666666667
1612404,20110628,2,54,1.62,27.1208333333333
